data_entry,gpt_label,gold_label,gpt_confidence,contains_affirming_device,confidence_normalized
"Climate change is upon us and that the last thing we should do is double down on drilling for oil, especially in a national treasure like the Arctic refuge.",1,1,0.95,False,0.00047836529988468877
About one-third of the measuring stations in the team's global sample indicated cooling trends.,0,0,0.8,True,0.0004028339367450011
Future storms will be slightly stronger because of global warming and sea level is rising faster than researchers once thought.,1,1,0.9,True,0.0004531881788381262
Sea temperatures are rising.,1,1,0.9,False,0.0004531881788381262
Rising global temperatures are not necessarily a bad thing and humans have flourished during times of warming trends.,0,0,0.9,False,0.0004531881788381262
"The added burden of climate change, with climate change potentially negative effects on sea life, makes the establishment of refuges even more urgent.",1,1,0.9,False,0.0004531881788381262
No more than one-third of proven reserves of fossil fuels can be consumed prior to 2050 unless carbon capture and storage technology is widely deployed.,1,0,0.9,True,0.0004531881788381262
One-in-100 year floods are starting to happen every 50 years.,1,0,0.8,True,0.0004028339367450011
"The best place to begin is air travel, with its big carbon footprint.",1,1,0.8,False,0.0004028339367450011
Climate scientists can't attribute a single weather event like the Chinese heat wave to man-made global warming.,0,0,0.8,False,0.0004028339367450011
Solar activity has varied a bit while global temperature keeps going up.,1,0,0.8,False,0.0004028339367450011
Humans are not to blame for global warming.,0,0,0.9,False,0.0004531881788381262
The alleged â consensus â behind the dangers of anthropogenic global warming is not nearly as settled among climate scientists as people imagine.,0,0,0.9,True,0.0004531881788381262
"Representative Markey wants to subpoena the EPA for its failure to turn over documents related to global warming, including the EPA 's draft proposal to regulate greenhouse gas emissions.",0,0,0.8,True,0.0004028339367450011
The fossil fuel industryâs tactics come straight out of the tobacco playbook.,1,0,0.85,False,0.00042801105779156364
A good year for sea ice in the Antarctic in no way nullifies the precipitous drop in Arctic sea-ice levels year after year â or the mounds of other evidence indicating global warming is really happening.,1,1,1.0,True,0.0005035424209312514
Global warming can increase snowfall by boosting the amount of moisture in the air.,0,1,0.8,False,0.0004028339367450011
The truth's very difficult to predict exactly how burning fossil fuels will impact the global climate.,0,0,0.8,False,0.0004028339367450011
Action is needed now to counter effects from a further rise in sea level.,1,1,0.9,False,0.0004531881788381262
"Climate change is a global problem, and requires that the international community cooperate in its response.",1,1,0.9,False,0.0004531881788381262
Seas in the region could rise five to six feet by 2100.,1,1,0.9,True,0.0004531881788381262
Alaskans have something of an appetite for a carbon tax.,0,0,0.8,False,0.0004028339367450011
"Climate-change skeptics earn mainstream adherents last year, as global temperatures hung perilously close to falling beneath even the lowest model projections.",0,1,0.9,False,0.0004531881788381262
Global warming is a hoax.,0,0,1.0,False,0.0005035424209312514
Alarming levels of sea level rise are predicted to threaten Florida over the next decades.,1,1,0.95,False,0.00047836529988468877
"Over the past several years, the United States has seen an increase in business growth that has counteracted the lingering effects of the recession.",0,0,1.0,True,0.0005035424209312514
Global warming is happening and it will be dangerous to human health and welfare.,1,1,0.95,False,0.00047836529988468877
Some icebergs are cute.,0,0,0.95,False,0.00047836529988468877
Some form of carbon capture and storage (or recycling) ultimately will be needed to counter global warming.,1,1,0.9,False,0.0004531881788381262
"Averaged over the period, sea-surface temperatures in the eastern equatorial Pacific are cooler than normal.",0,0,0.9,False,0.0004531881788381262
"The sea level used to be much higher, and that tsunamis over the years have washed more and more sand on the shore, which created natural layers that could give Mr. Sieh a clue towards the frequency of tsunamis over time.",0,0,0.95,False,0.00047836529988468877
There are natural ways to address the modern global warming problem.,0,1,0.8,False,0.0004028339367450011
"If the Keystone XL pipeline, which American environmentalists oppose, is not built, the oil would still be extracted at the same rate but would be shipped by rail, so building the pipeline would not increase carbon emissions significantly.",0,0,0.8,True,0.0004028339367450011
Many fossil-fuel companies have made similar contributions to such organizations and scientists over the years.,0,0,0.95,True,0.00047836529988468877
It puts a little time back on the carbon clock.,0,0,0.9,False,0.0004531881788381262
"This extended absence of solar activity may have been partly responsible for the Little Ice Age in Europe, during which temperatures were colder by about 1.8 degrees F than they are today.",0,0,0.9,False,0.0004531881788381262
"And ocean acidification, which comes from the added carbon absorbed by oceans, will harm marine life.",1,1,0.9,False,0.0004531881788381262
"Between 1982 and 1999, global net primary production â a key measure of plants 'carbon uptake â rose 6 percent, or roughly 3 percent per decade.",0,0,0.8,True,0.0004028339367450011
"If the natural sinks can't keep pace with the increased CO2 emissions, then the physical and biological impacts of global warming will accelerate over the next century.",1,1,0.9,False,0.0004531881788381262
Just how vacuous the global warming narrative has become.,0,0,0.9,False,0.0004531881788381262
We had just lived through the third consecutive year of the highest global temperatures on record and the lowest levels of Arctic ice.,1,1,0.95,False,0.00047836529988468877
"Global-warming-driven extreme weather events â droughts, floods and wildfires â are sharply on the rise and we are staring through the last window of time to mitigate climate change so that we can manage the impacts that are already unavoidable and avoid the impacts that will be terrifyingly unmanageable.",1,1,0.95,False,0.00047836529988468877
Carbon dioxide has a fundamentally different mode of warming than natural climate change.,1,1,0.7,False,0.0003524796946518759
"World temperatures have gone up only very slowly, less than half as fast as the scientific consensus predicted in 1990 when the global-warming scare began in earnest.",0,0,0.9,False,0.0004531881788381262
These new results will help us answer important questions in terms of both sea-level rise and how the planet's cold regions are responding to global change.,0,0,0.8,True,0.0004028339367450011
